0 , 428.632208 , 384.974821
1 , 405.245959 , 316.068649
2 , 383.904302 , 250.278227
3 , 377.204852 , 250.278227
4 , 374.237112 , 250.278227
5 , 373.115815 , 250.278227
6 , 361.949181 , 239.675068
7 , 358.515713 , 239.675068
8 , 356.383338 , 239.675068
9 , 353.501267 , 239.675068
10 , 353.501267 , 239.675068
11 , 353.501267 , 239.675068
12 , 340.466481 , 239.675068
13 , 340.385738 , 239.675068
14 , 340.385738 , 239.675068
15 , 339.566414 , 239.675068
16 , 338.526541 , 239.675068
17 , 336.170108 , 239.675068
18 , 336.170108 , 239.675068
19 , 336.170108 , 239.675068
20 , 336.170108 , 239.675068
21 , 333.418292 , 239.675068
22 , 332.239658 , 239.675068
23 , 328.708194 , 239.675068
24 , 328.708194 , 239.675068
25 , 315.100027 , 239.675068
26 , 312.768527 , 239.675068
27 , 312.768527 , 239.675068
28 , 312.768527 , 239.675068
29 , 312.768527 , 239.675068
30 , 311.325791 , 239.675068
31 , 311.325791 , 239.675068
32 , 311.325791 , 239.675068
33 , 311.325791 , 239.675068
34 , 311.325791 , 239.675068
35 , 311.307441 , 239.675068
36 , 311.307441 , 239.675068
37 , 311.307441 , 239.675068
38 , 311.307441 , 239.675068
39 , 311.307441 , 239.675068
40 , 311.307441 , 239.675068
41 , 311.307441 , 239.675068
42 , 311.307441 , 239.675068
43 , 311.307441 , 239.675068
44 , 311.307441 , 239.675068
45 , 308.994906 , 239.675068
46 , 308.994906 , 239.675068
47 , 308.994906 , 239.675068
48 , 306.749510 , 239.675068
49 , 306.749510 , 239.675068
50 , 306.749510 , 239.675068
51 , 306.749510 , 239.675068
52 , 302.158778 , 239.675068
53 , 302.158778 , 239.675068
